Keyword,Competition,Global Monthly Searches,Jan 2011,Dec 2010,Nov 2010,Oct 2010,Sep 2010,Aug 2010,Jul 2010,Jun 2010,May 2010,Apr 2010,Mar 2010,Feb 2010,Ad Share,Search Share,Estimated Avg. CPC,Extracted From Webpage,Local Monthly Searches
dwi lawyer austin,0.89,1900,-,1900,1900,1600,1300,1600,1600,1600,2400,1900,2400,1600,-,-,$0.00,-,1600
dui defense attorney,0.76,110000,-,110000,135000,110000,110000,110000,90500,90500,90500,90500,90500,90500,-,-,$26.13,-,110000
dui defense lawyer,0.75,135000,-,135000,135000,110000,110000,135000,110000,110000,110000,110000,110000,110000,-,-,$18.20,-,110000
dwi attorney san antonio,0.89,1300,-,1600,1600,1300,1300,1600,1600,1300,1600,1300,1300,1000,-,-,$0.00,-,1300
braylon edwards dwi,0.04,1600,-,590,880,480,18100,-,-,-,-,-,-,-,-,-,$0.05,-,1600
drunk driving statistics,0.35,27100,-,27100,40500,33100,18100,8100,9900,12100,27100,40500,33100,27100,-,-,$0.81,-,27100
dwi new york,0.49,5400,-,5400,6600,5400,4400,4400,4400,4400,4400,3600,4400,4400,-,-,$0.00,-,4400
dwi defense lawyers,0.75,110000,-,110000,135000,110000,110000,110000,110000,110000,110000,110000,90500,90500,-,-,$0.05,-,110000
ny dwi lawyers,0.76,8100,-,8100,9900,8100,9900,12100,12100,4400,4400,5400,5400,4400,-,-,$40.72,-,6600
dwi el paso,0.13,4400,-,4400,4400,4400,4400,4400,4400,3600,4400,4400,4400,3600,-,-,$0.00,-,4400
dui school,0.58,14800,-,12100,14800,14800,14800,14800,14800,12100,12100,12100,14800,12100,-,-,$6.04,-,14800
tom emmer dwi,0.09,720,-,110,1600,2400,720,2900,880,110,170,390,73,28,-,-,$0.05,-,720
drunk driving attorneys,0.68,301000,-,246000,368000,450000,450000,550000,550000,201000,201000,201000,201000,165000,-,-,$9.40,-,301000
dwi fort worth,0.84,1300,-,1300,1300,1600,1000,1300,2400,1000,720,590,880,590,-,-,$0.00,-,1000
driving under the influence,0.21,22200,-,18100,18100,18100,14800,12100,18100,12100,18100,14800,18100,14800,-,-,$4.45,-,14800
dwi lawyer new york,0.7,8100,-,8100,8100,6600,5400,6600,6600,5400,6600,6600,6600,5400,-,-,$0.00,-,6600
attorney dwi houston,0.9,2400,-,2400,2400,1900,1900,2400,2400,1900,1600,1900,1900,1900,-,-,$0.00,-,1900
criminal attorney,0.77,135000,-,110000,135000,110000,110000,110000,110000,110000,110000,110000,110000,90500,-,-,$21.48,-,110000
drinking and driving,0.33,90500,-,74000,110000,74000,60500,33100,33100,33100,74000,90500,74000,60500,-,-,$2.42,-,60500
dwi lawyers houston,0.91,2900,-,2900,3600,2400,2400,2900,2900,2400,2400,2400,2900,2400,-,-,$0.00,-,2900
is a dui a felony,0.34,6600,-,6600,6600,9900,9900,5400,5400,4400,4400,4400,5400,5400,-,-,$4.47,-,5400
drunk driving lawyers,0.68,301000,-,246000,368000,450000,450000,550000,550000,201000,201000,201000,201000,165000,-,-,$19.09,-,301000
difference between dwi and dui,0.1,2400,-,2400,2400,2400,4400,2400,1900,2400,1900,1900,2400,2400,-,-,$0.00,-,2400
ny dwi laws,0.59,2400,-,3600,3600,2900,2400,2900,2400,1900,1900,1900,1900,1600,-,-,$5.52,-,2400
dui law firm,0.8,33100,-,33100,40500,33100,27100,33100,27100,27100,33100,33100,49500,27100,-,-,$11.24,-,33100
dui defense lawyers,0.78,9900,-,12100,27100,14800,8100,9900,8100,6600,6600,6600,6600,5400,-,-,$35.86,-,9900
kansas city dwi attorney,0.86,880,-,880,880,1000,720,1000,880,880,590,720,590,720,-,-,$22.70,-,880
dwi lawyers in houston,0.92,1900,-,1900,2400,1600,1600,1900,1900,1300,1300,1300,1900,1600,-,-,$0.05,-,1600
dui information,0.61,1300,-,1300,1300,1300,1600,1000,1000,880,1000,1300,1300,1300,-,-,$5.66,-,1300
dui cases,0.42,4400,-,3600,4400,4400,4400,4400,3600,3600,4400,4400,4400,3600,-,-,$5.79,-,4400
tx dwi attorney,0.84,6600,-,6600,6600,6600,6600,6600,6600,5400,5400,5400,6600,5400,-,-,$54.86,-,6600
nc dwi attorney,0.69,2400,-,2900,3600,2900,2400,2400,1900,1900,2400,2400,2900,2400,-,-,$11.11,-,2400
nj dwi attorneys,0.82,4400,-,4400,5400,5400,4400,6600,5400,2900,3600,2900,3600,2900,-,-,$0.05,-,4400
dwi articles,0.27,880,-,1000,1300,1600,1000,720,720,590,880,720,720,480,-,-,$2.60,-,880
dwi mn,0.58,2900,-,3600,3600,2900,3600,2900,2400,2400,2400,2400,2900,2400,-,-,$0.00,-,2900
orange county dui lawyer,0.8,6600,-,5400,4400,5400,8100,8100,8100,5400,5400,4400,5400,4400,-,-,$59.38,-,5400
ny dwi,0.46,8100,-,9900,9900,8100,8100,8100,6600,6600,6600,6600,6600,5400,-,-,$0.00,-,8100
dui help,0.64,1300,-,1000,1300,1300,1600,1300,1000,880,1000,1000,1300,1300,-,-,$4.78,-,1300
albuquerque dwi,0.44,1000,-,1300,1300,1300,1300,880,880,1000,1000,1000,1000,880,-,-,$2.45,-,1000
first offense dui,0.61,9900,-,12100,12100,12100,12100,12100,9900,9900,12100,9900,9900,8100,-,-,$7.07,-,9900
dui offense,0.53,22200,-,22200,22200,22200,22200,22200,22200,18100,18100,18100,22200,18100,-,-,$5.44,-,18100
dwi nys,0.45,14800,-,18100,18100,14800,14800,14800,12100,12100,12100,12100,12100,12100,-,-,$0.00,-,14800
dui classes,0.75,9900,-,9900,9900,12100,12100,12100,12100,9900,9900,9900,9900,9900,-,-,$4.18,-,9900
dwi education,0.53,880,-,1000,880,880,880,880,880,880,720,720,720,720,-,-,$10.89,-,880
dwi attorneys in houston,0.91,1900,-,1900,1900,1600,1600,1900,1900,1600,1300,1600,1600,1600,-,-,$0.05,-,1600
dui statistics,0.39,8100,-,6600,9900,8100,6600,3600,4400,4400,8100,9900,8100,6600,-,-,$3.64,-,6600
minneapolis dwi lawyer,0.81,1600,-,2900,4400,1600,1300,1000,1300,1000,1000,1000,1300,1000,-,-,$18.22,-,1600
dui penalty,0.45,3600,-,4400,5400,3600,3600,3600,2900,2900,2900,2900,3600,2400,-,-,$8.58,-,3600
dwi attorneys houston,0.91,2900,-,2900,3600,2400,2400,2900,2900,2400,2400,2400,2900,2400,-,-,$0.05,-,2900
dwi guy,0.34,260,-,260,260,320,480,260,260,170,170,210,210,210,-,-,$0.05,-,260
4th degree dwi,0.39,590,-,590,590,590,590,590,590,480,480,480,590,590,-,-,$0.05,-,590
owi,0.27,49500,-,27100,27100,27100,27100,22200,22200,18100,22200,22200,22200,18100,-,-,$3.40,-,22200
dwi in mn,0.58,2900,-,3600,3600,2900,3600,2900,2400,2400,2400,2400,2900,2400,-,-,$0.05,-,2900
dwi defense attorneys,0.8,1300,-,1900,2900,1300,1300,1000,880,1000,880,1000,1000,880,-,-,$23.80,-,1300
dwi insurance,0.71,1600,-,1900,1900,1900,1900,1600,1300,1300,1300,1300,1600,1300,-,-,$22.94,-,1600
nj dwi penalties,0.63,480,-,480,480,480,480,480,480,480,590,480,590,390,-,-,$11.10,-,480
dwi ticket,0.4,210,-,260,210,170,210,170,140,140,170,140,210,110,-,-,$12.11,-,170
baton rouge dwi,0.42,390,-,480,480,480,390,390,390,320,320,320,320,170,-,-,$19.87,-,390
best dui lawyer,0.85,4400,-,5400,5400,5400,5400,3600,3600,3600,3600,3600,4400,3600,-,-,$21.61,-,4400
dui fines,0.41,4400,-,4400,4400,4400,4400,4400,4400,3600,4400,4400,4400,4400,-,-,$5.40,-,4400
travis county dwi attorney,0.9,210,-,110,170,170,260,390,320,260,260,260,260,110,-,-,$0.05,-,210
drunk driving laws,0.62,60500,-,60500,74000,60500,60500,49500,49500,49500,60500,60500,60500,60500,-,-,$5.60,-,60500
drunk driving defense,0.75,2900,-,1900,2900,2400,1900,2900,3600,2400,2400,2900,2400,1900,-,-,$17.40,-,2400
riverside dui lawyer,0.86,1900,-,2400,1900,1600,1300,1600,1600,1300,1000,1000,1300,1000,-,-,$21.41,-,1600
driving drunk,0.35,301000,-,301000,368000,301000,201000,165000,165000,165000,301000,301000,301000,246000,-,-,$0.00,-,246000
dwi lawyer in houston,0.9,9900,-,8100,9900,8100,6600,8100,8100,6600,6600,6600,8100,8100,-,-,$0.05,-,8100
dui facts,0.53,1000,-,1300,1600,1300,1300,720,720,720,1300,1300,1300,880,-,-,$6.14,-,1000
new york dwi law,0.55,1300,-,1900,2400,1300,1000,1300,1000,880,880,1000,1000,1000,-,-,$10.15,-,1300
new york dwi lawyers,0.64,3600,-,2900,4400,4400,5400,8100,8100,1000,1300,1300,1600,1300,-,-,$0.05,-,3600
fort worth dwi lawyers,0.88,880,-,880,880,1300,720,1000,1900,880,480,480,590,390,-,-,$0.05,-,880
arrested for dui,0.2,8100,-,8100,9900,8100,9900,8100,8100,8100,8100,8100,9900,6600,-,-,$2.35,-,8100
felony dui,0.39,14800,-,14800,14800,18100,18100,12100,12100,12100,12100,12100,14800,12100,-,-,$9.55,-,14800
nys dwi penalties,0.43,590,-,590,590,590,480,590,480,590,590,480,480,390,-,-,$0.05,-,590
dui punishment,0.4,2400,-,2400,2400,2400,2400,1900,1900,1600,1900,2400,2400,1600,-,-,$4.20,-,1900
nh dwi,0.59,4400,-,4400,5400,6600,6600,5400,5400,3600,3600,4400,4400,3600,-,-,$23.56,-,4400
nj dui attorney,0.81,4400,-,3600,4400,5400,3600,5400,5400,2400,2400,2400,2900,2400,-,-,$18.87,-,3600
harris county dwi,0.56,720,-,720,880,720,720,880,880,590,480,480,480,480,-,-,$21.79,-,720
dwi lawyers in nj,0.88,1600,-,1900,1900,1900,1300,1900,1300,1000,1300,1000,1600,1000,-,-,$0.05,-,1300
dwi arrest,0.44,5400,-,6600,6600,6600,6600,4400,5400,4400,4400,4400,4400,4400,-,-,$5.93,-,5400
baltimore dui attorney,0.77,880,-,880,480,720,720,720,720,480,590,1000,1300,1300,-,-,$0.00,-,720
dui offenders,0.57,2900,-,2400,2900,2400,2900,2400,2400,2400,2900,2900,2900,2900,-,-,$3.67,-,2400
dui conviction,0.24,9900,-,9900,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,-,-,$7.07,-,8100
dwi charge,0.37,1300,-,1000,4400,1000,1000,720,720,720,720,720,720,590,-,-,$6.36,-,1000
travis county dwi lawyer,0.9,210,-,110,170,170,260,390,320,260,260,260,260,110,-,-,$0.05,-,210
dui convictions,0.31,12100,-,12100,12100,12100,12100,12100,12100,9900,12100,9900,12100,12100,-,-,$3.44,-,12100
real estate purchase agreement,0.55,12100,-,8100,8100,9900,9900,12100,12100,9900,12100,14800,14800,9900,-,-,$0.83,http://www.docstoc.com/,9900
mn dwi lawyer,0.72,6600,-,6600,6600,9900,9900,9900,12100,2900,2900,2400,2900,1900,-,-,$22.65,-,5400
second dui,0.4,8100,-,8100,8100,8100,8100,6600,8100,6600,8100,8100,8100,8100,-,-,$5.16,-,8100
attorney dui,0.63,135000,-,90500,135000,201000,201000,246000,246000,74000,74000,74000,74000,60500,-,-,$0.00,-,135000
dui first offense,0.61,9900,-,12100,12100,12100,12100,12100,9900,9900,12100,9900,9900,8100,-,-,$0.00,-,9900
tx dwi lawyer,0.79,8100,-,8100,8100,8100,8100,8100,6600,6600,6600,6600,12100,6600,-,-,$57.92,-,8100
dwi in dallas,0.8,4400,-,4400,3600,4400,4400,5400,6600,3600,3600,2900,2900,2900,-,-,$35.16,-,4400
dwi charges,0.48,1000,-,1300,1300,1300,1600,880,720,590,720,720,880,720,-,-,$7.75,-,880
ca dui attorney,0.73,9900,-,6600,9900,12100,12100,14800,12100,6600,5400,8100,4400,3600,-,-,$34.78,-,8100
dui sentencing,0.3,4400,-,4400,4400,4400,5400,4400,4400,3600,4400,4400,4400,3600,-,-,$5.53,-,4400
attorney dwi,0.83,14800,-,14800,18100,14800,12100,14800,14800,12100,12100,12100,12100,12100,-,-,$0.00,-,12100
lawyer dui,0.65,110000,-,90500,135000,165000,165000,201000,201000,60500,60500,60500,60500,60500,-,-,$0.00,-,110000
harris county dwi lawyer,0.77,590,-,480,880,390,590,590,590,390,390,320,390,720,-,-,$0.05,-,590
dui lawyer orange county,0.8,6600,-,5400,4400,5400,8100,8100,8100,5400,5400,4400,5400,4400,-,-,$0.00,-,5400
dui attorney orange county,0.77,2400,-,1900,1600,1900,2900,3600,2900,1900,1600,1000,1600,1600,-,-,$100.79,-,1900
dwi reports,0.46,260,-,260,320,260,260,210,170,210,210,210,260,170,-,-,$1.02,-,210
albuquerque dwi offenders,0.45,140,-,170,140,110,140,91,140,170,210,210,170,170,-,-,$0.05,-,140
free forms,0.71,368000,-,201000,246000,246000,246000,246000,246000,301000,301000,301000,368000,301000,-,-,$0.85,http://www.docstoc.com/,301000
new york dui attorney,0.64,3600,-,2900,4400,4400,5400,8100,8100,1000,1300,1300,1600,1300,-,-,$16.98,-,3600
lawyers dui,0.81,33100,-,33100,33100,27100,27100,33100,27100,27100,33100,27100,49500,22200,-,-,$0.00,-,33100
nc dwi,0.32,5400,-,5400,6600,5400,5400,5400,5400,4400,4400,4400,4400,4400,-,-,$3.28,-,5400
az dui,0.69,8100,-,8100,8100,8100,8100,8100,6600,6600,9900,8100,8100,6600,-,-,$31.92,-,8100
dwi laws in nc,0.31,1000,-,1300,1600,1000,880,880,880,880,880,880,1000,880,-,-,$0.05,-,1000
dwi lawyer in san antonio,0.89,1900,-,2400,2400,1900,2400,2400,2400,1900,2400,1900,1900,1600,-,-,$0.05,-,1900
drunk driving penalties,0.56,27100,-,22200,27100,22200,22200,18100,22200,22200,22200,22200,27100,22200,-,-,$3.96,-,22200
ny state dwi laws,0.55,480,-,480,480,480,590,590,480,320,480,480,480,390,-,-,$4.77,-,480
what is dwi,0.17,2400,-,2400,2400,2400,2900,1900,1900,1900,1900,1900,1900,1900,-,-,$4.40,-,2400
drunk driving defense lawyers,0.81,1600,-,1300,1900,1300,1000,1600,2400,1600,1300,1600,1300,1000,-,-,$0.05,-,1300
dui offenses,0.53,22200,-,22200,27100,22200,22200,22200,22200,22200,22200,22200,22200,22200,-,-,$5.26,-,22200
dwi travis county,0.53,590,-,320,320,390,320,320,260,320,320,590,1300,1900,-,-,$0.00,-,590
dwi attorneys dallas,0.85,2900,-,2400,2400,2900,2400,4400,4400,1900,1900,1900,1900,1900,-,-,$0.00,-,2400
riverside dui attorney,0.83,1300,-,1600,1300,1000,1000,1300,1300,1000,720,720,880,720,-,-,$30.78,-,1000
tarrant county dwi,0.63,390,-,390,390,390,320,480,590,320,320,390,320,480,-,-,$62.09,-,390
dwi games,0.22,58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$0.05,-,16
drunk driving law,0.44,18100,-,18100,33100,18100,9900,9900,9900,8100,12100,14800,14800,12100,-,-,$3.46,-,14800
dwi laws in nj,0.75,590,-,590,480,480,480,480,480,480,590,480,590,480,-,-,$0.05,-,480
best dui attorney,0.84,3600,-,4400,4400,4400,4400,3600,2900,3600,3600,3600,3600,2900,-,-,$27.77,-,3600
dui az,0.69,8100,-,8100,8100,8100,8100,8100,6600,6600,9900,8100,8100,6600,-,-,$0.00,-,8100
mn dwi laws,0.78,1900,-,1900,1900,1900,1600,1600,1600,1600,1900,1900,2400,1600,-,-,$5.20,-,1900
dwi dude,0.46,260,-,210,140,210,170,110,140,110,140,170,170,170,-,-,$0.05,-,170
drunk driving defense attorneys,0.83,1000,-,880,1300,880,720,1000,1600,1000,880,1000,880,720,-,-,$0.05,-,1000
felony dwi,0.39,18100,-,18100,18100,22200,22200,14800,14800,14800,14800,14800,18100,14800,-,-,$0.00,-,18100
tarrant county dwi attorney,0.83,320,-,260,320,260,260,480,320,320,390,320,260,210,-,-,$0.05,-,320
driving while italian d.w.i.,0.03,170,-,28,46,22,140,1600,210,-,-,-,-,-,-,-,$0.05,-,170
riverside dui lawyers,0.82,1300,-,1600,1300,1000,1000,1300,1300,1000,720,720,880,720,-,-,$21.84,-,1000
dwi nh,0.64,1900,-,2400,2400,2400,2900,1900,1900,1900,1900,1900,1900,1900,-,-,$0.00,-,1900
dwi in nc,0.32,5400,-,5400,6600,5400,5400,5400,5400,4400,4400,4400,4400,4400,-,-,$2.82,-,5400
dwi penalties in ny,0.44,480,-,720,880,590,480,480,390,480,390,390,320,390,-,-,$0.05,-,480
dui info,0.56,590,-,480,590,590,720,480,390,390,390,390,390,390,-,-,$4.25,-,480
nm dwi,0.37,880,-,1000,880,880,1000,880,720,720,880,1000,1000,880,-,-,$2.85,-,880
nc dwi records,0.48,390,-,320,480,390,480,480,390,390,480,390,390,390,-,-,$1.64,-,390
minneapolis dwi attorney,0.82,1600,-,2900,4400,1600,1300,1000,1300,1000,1000,1000,1000,880,-,-,$0.05,-,1600
new york state dwi law,0.43,880,-,880,880,880,1000,1300,880,590,720,720,880,720,-,-,$8.06,-,880
minneapolis dwi,0.67,880,-,880,2900,720,720,590,590,480,480,590,720,590,-,-,$14.46,-,880
dui dwi attorneys,0.65,1000,-,1900,1900,1300,1000,1000,880,880,590,720,590,590,-,-,$4.92,-,1000
what is the difference between dui and dwi,0.09,590,-,590,720,590,1000,480,480,590,480,480,590,480,-,-,$0.05,-,590
dwi lawyers austin tx,0.96,110,-,91,170,170,91,91,140,91,110,73,91,91,-,-,$0.05,-,110
ft worth dwi attorney,0.81,1900,-,2400,1900,2400,1900,2900,2900,1900,1600,1300,1300,1000,-,-,$52.28,-,1900
nj dwi law,0.71,1600,-,1600,1600,1600,1600,1600,1900,1600,1600,1600,1600,1300,-,-,$22.88,-,1600
dwi new york state,0.39,1000,-,880,1000,1000,1000,1000,1000,880,1000,880,1000,880,-,-,$4.95,-,1000
dwi in new york,0.49,5400,-,5400,6600,5400,4400,4400,4400,4400,4400,3600,4400,4400,-,-,$7.46,-,4400
attorney dwi fort worth,0.88,880,-,880,880,1000,720,1000,1900,880,480,480,590,390,-,-,$0.00,-,880
dwi attorney nj,0.84,4400,-,4400,5400,4400,4400,4400,4400,4400,4400,3600,4400,3600,-,-,$0.00,-,4400
drunk driving information,0.58,590,-,590,880,590,480,210,170,260,720,720,720,480,-,-,$2.19,-,480
dui legal,0.54,1900,-,1600,1900,1600,1900,1900,1300,1600,1300,1600,1600,1300,-,-,$4.74,-,1600
dwi el paso tx,0.26,720,-,720,720,720,720,880,720,880,880,880,720,720,-,-,$0.05,-,720
best dwi lawyer,0.9,720,-,880,720,720,720,590,480,590,390,590,880,880,-,-,$37.17,-,720
dui versus dwi,0.42,3600,-,4400,5400,4400,5400,2900,2900,2900,2900,2900,3600,2900,-,-,$5.66,-,3600
driving while intoxicated lawyer,0.76,22200,-,22200,27100,22200,18100,22200,18100,14800,18100,18100,18100,18100,-,-,$0.05,-,18100
aggravated dwi new york state,0.3,110,-,46,110,110,73,110,73,110,170,140,170,170,-,-,$0.05,-,110
dwi expungement,0.49,720,-,880,880,880,880,720,590,590,720,720,720,590,-,-,$4.03,-,720
kansas city dwi lawyer,0.86,880,-,880,880,1000,720,1000,880,880,590,720,590,720,-,-,$27.40,-,880
nc dwi services,0.17,170,-,140,170,210,170,140,140,140,140,170,170,170,-,-,$0.05,-,170
new york state dwi,0.34,2900,-,2900,2900,2900,3600,3600,2900,2400,2900,2900,3600,2400,-,-,$0.00,-,2900
find a dui attorney,0.73,480,-,880,880,590,480,390,210,260,170,260,260,210,-,-,$0.05,-,390
drink driving penalties,0.32,6600,-,210,210,140,140,110,110,110,140,210,210,170,-,-,$1.20,-,170
attorney austin dwi,0.91,720,-,720,590,720,590,590,590,590,880,720,720,720,-,-,$0.00,-,720
dwi dui difference,0.11,2900,-,2900,2900,2900,5400,2900,2400,2400,2400,2400,2900,2900,-,-,$3.49,-,2900
dui ticket,0.41,1000,-,1000,1000,1000,1000,1000,1000,1000,1000,1000,1300,1000,-,-,$6.09,-,1000
dwi law firm,0.63,320,-,170,320,170,210,260,390,210,390,480,390,480,-,-,$0.05,-,320
mn dwi records,0.6,590,-,480,480,590,480,590,720,720,720,720,480,480,-,-,$0.05,-,590
dwi nc,0.32,5400,-,5400,6600,5400,5400,5400,5400,4400,4400,4400,4400,4400,-,-,$0.00,-,5400
dui or dwi,0.32,12100,-,12100,14800,12100,18100,12100,9900,9900,9900,12100,12100,9900,-,-,$3.71,-,12100
nys dwi law,0.55,2400,-,2400,2400,2400,2400,2900,2400,1600,1900,1900,1900,1600,-,-,$5.32,-,2400
dwi blog,0.25,590,-,210,260,170,140,140,110,170,140,170,210,170,-,-,$0.05,-,170
dwi facts,0.56,480,-,480,480,390,320,320,260,320,480,590,720,590,-,-,$4.81,-,480
tx dwi,0.53,18100,-,22200,18100,22200,18100,18100,18100,18100,18100,18100,18100,18100,-,-,$31.01,-,18100
dui dwi difference,0.11,2900,-,2900,2900,2900,5400,2900,2400,2400,2400,2400,2900,2900,-,-,$0.00,-,2900
new york dwi attorneys,0.64,3600,-,2900,4400,4400,5400,8100,8100,1000,1300,1300,1600,1300,-,-,$24.68,-,3600
nc dwi lawyer,0.71,2900,-,3600,4400,2900,2400,2400,2400,2400,2400,2400,2900,2400,-,-,$6.66,-,2900
dwi el paso photos,0.16,720,-,590,590,720,720,720,880,720,720,720,880,880,-,-,$0.05,-,720
dwi laws in new york,0.53,880,-,1000,1300,880,720,880,720,480,590,720,720,590,-,-,$6.34,-,720
dui lawyers in,0.89,8100,-,8100,9900,8100,8100,8100,8100,8100,8100,8100,8100,6600,-,-,$28.91,-,8100
dwi second offense,0.44,720,-,720,720,720,720,590,590,590,720,880,880,720,-,-,$9.45,-,720
dui mn,0.49,2400,-,2400,2400,2400,2400,2900,2900,2400,2400,2400,2900,2400,-,-,$3.94,-,2400
broward county dui attorney,0.79,390,-,390,390,590,390,390,390,260,260,320,320,210,-,-,$0.00,-,320
mn dui laws,0.78,1900,-,1900,1900,1900,1600,1600,1600,1600,1900,1900,2400,1600,-,-,$5.05,-,1900
is a dui a misdemeanor,0.29,1600,-,1300,1600,1600,1600,1600,1600,1600,1600,1600,1900,1900,-,-,$0.05,-,1600
new york dui,0.46,5400,-,5400,8100,6600,8100,9900,9900,3600,2900,2900,2900,2400,-,-,$8.31,-,5400
nh dwi lawyers,0.71,1300,-,1300,1600,2400,1900,1900,1900,720,720,720,590,720,-,-,$0.05,-,1300
ny dwi penalties,0.43,590,-,880,1000,720,390,480,390,480,480,480,390,390,-,-,$4.95,-,590
houston dui,0.75,1600,-,1300,1600,1600,1300,1600,1900,880,1000,880,1300,1300,-,-,$6.92,-,1300
dwi williamson county texas,0.58,91,-,22,22,36,16,58,16,22,73,73,210,480,-,-,$0.05,-,91
tx dwi lawyers,0.57,9900,-,4400,6600,14800,22200,27100,22200,2400,2400,2900,9900,3600,-,-,$57.41,-,9900
Keyword,Competition,Global Monthly Searches,Jan 2011,Dec 2010,Nov 2010,Oct 2010,Sep 2010,Aug 2010,Jul 2010,Jun 2010,May 2010,Apr 2010,Mar 2010,Feb 2010,Ad Share,Search Share,Estimated Avg. CPC,Extracted From Webpage,Local Monthly Searches
dui,0.46,1500000,-,1220000,1220000,1220000,1220000,1220000,1220000,1000000,1000000,1000000,1000000,823000,-,-,$12.15,-,1220000
dui laws,0.65,49500,-,49500,49500,49500,49500,49500,49500,40500,49500,49500,49500,49500,-,-,$7.41,-,49500
dui penalties,0.61,18100,-,14800,18100,14800,14800,14800,14800,14800,18100,18100,18100,14800,-,-,$10.48,-,18100
dui attorney,0.63,135000,-,90500,135000,201000,201000,246000,246000,74000,74000,74000,74000,60500,-,-,$28.06,-,135000
dui statistics,0.39,8100,-,6600,9900,8100,6600,3600,4400,4400,8100,9900,8100,6600,-,-,$3.64,-,6600
dui lawyer,0.65,110000,-,90500,135000,165000,165000,201000,201000,60500,60500,60500,60500,60500,-,-,$27.72,-,110000
dui lawyers,0.81,33100,-,33100,33100,27100,27100,33100,27100,27100,33100,27100,49500,22200,-,-,$28.71,-,33100
dui charges,0.65,9900,-,5400,6600,5400,6600,6600,6600,6600,9900,9900,12100,9900,-,-,$6.71,-,8100
dui consequences,0.53,2900,-,2900,3600,2900,2900,2400,2400,2400,2900,2900,2900,2400,-,-,$6.84,-,2900
dui attorneys,0.68,201000,-,135000,201000,246000,246000,301000,301000,110000,135000,110000,135000,110000,-,-,$34.88,-,165000
dui defense,0.69,14800,-,18100,33100,22200,12100,14800,9900,12100,12100,12100,9900,9900,-,-,$25.50,-,14800
dui felony,0.39,14800,-,14800,14800,18100,18100,12100,12100,12100,12100,12100,14800,12100,-,-,$8.13,-,14800
dui classes,0.75,9900,-,9900,9900,12100,12100,12100,12100,9900,9900,9900,9900,9900,-,-,$4.18,-,9900
dui checkpoints,0.34,40500,-,110000,40500,33100,60500,40500,49500,22200,49500,22200,27100,14800,-,-,$2.01,-,40500
dui arrest,0.42,14800,-,14800,14800,14800,14800,14800,14800,14800,14800,14800,14800,12100,-,-,$3.36,-,14800
dui vs dwi,0.42,3600,-,4400,5400,3600,5400,2900,2900,2900,2900,2900,3600,2900,-,-,$8.95,-,3600
dui law,0.63,74000,-,74000,74000,74000,74000,60500,60500,60500,60500,74000,74000,60500,-,-,$8.35,-,74000
dui arrest records,0.66,2900,-,2400,2900,2400,2900,2900,2900,3600,2900,2900,2400,2400,-,-,$0.05,-,2900
san diego dui attorney,0.87,9900,-,9900,9900,9900,6600,8100,9900,9900,8100,8100,6600,6600,-,-,$38.67,-,8100
dui school,0.58,14800,-,12100,14800,14800,14800,14800,14800,12100,12100,12100,14800,12100,-,-,$6.04,-,14800
dui information,0.61,1300,-,1300,1300,1300,1600,1000,1000,880,1000,1300,1300,1300,-,-,$5.66,-,1300
dui help,0.64,1300,-,1000,1300,1300,1600,1300,1000,880,1000,1000,1300,1300,-,-,$4.78,-,1300
is a dui a felony,0.34,6600,-,6600,6600,9900,9900,5400,5400,4400,4400,4400,5400,5400,-,-,$4.47,-,5400
san diego dui lawyer,0.87,5400,-,5400,5400,5400,3600,4400,5400,5400,5400,4400,3600,4400,-,-,$46.00,-,4400
miami dui lawyer,0.85,2900,-,1900,2400,2400,2400,3600,3600,2400,2400,2400,2400,2400,-,-,$38.74,-,2400
los angeles dui lawyer,0.79,22200,-,22200,22200,22200,18100,22200,18100,18100,22200,22200,14800,12100,-,-,$42.08,-,18100
drunk driving,0.35,301000,-,301000,368000,301000,201000,165000,165000,165000,301000,301000,301000,246000,-,-,$4.43,-,246000
dui attorney los angeles,0.9,4400,-,5400,5400,4400,3600,3600,3600,3600,4400,3600,2400,1900,-,-,$41.48,-,3600
dui stories,0.28,1300,-,1000,1300,1300,1600,1000,880,1000,1600,1600,1600,1300,-,-,$3.40,-,1300
seattle dui attorney,0.86,3600,-,3600,2900,2900,4400,3600,4400,2900,3600,3600,3600,2900,-,-,$34.25,-,3600
dui fines,0.41,4400,-,4400,4400,4400,4400,4400,4400,3600,4400,4400,4400,4400,-,-,$5.40,-,4400
dui facts,0.53,1000,-,1300,1600,1300,1300,720,720,720,1300,1300,1300,880,-,-,$6.14,-,1000
las vegas dui attorney,0.93,2400,-,2400,2400,1900,1900,2400,2400,1900,2400,2400,2900,1900,-,-,$31.85,-,2400
felony dui,0.39,14800,-,14800,14800,18100,18100,12100,12100,12100,12100,12100,14800,12100,-,-,$0.00,-,14800
dui cases,0.42,4400,-,3600,4400,4400,4400,4400,3600,3600,4400,4400,4400,3600,-,-,$5.79,-,4400
dui attorney san diego,0.87,2900,-,2900,3600,3600,2400,2400,2900,3600,2900,2900,2400,1900,-,-,$0.00,-,2900
los angeles dui attorney,0.9,6600,-,9900,9900,8100,5400,6600,6600,5400,6600,5400,3600,2900,-,-,$0.00,-,6600
